Wall time,Step,Value
1524036571.540103,75,0.6903383731842041
1524036572.9354246,76,0.7282770872116089
1524036574.3304396,77,0.6254603266716003
1524036575.7105522,78,0.6462481617927551
1524036577.1033473,79,0.5508099794387817
1524036578.514692,80,0.610887348651886
1524036579.9070392,81,0.485411137342453
1524036581.2935464,82,0.5852468013763428
1524036582.6875646,83,0.5222688317298889
1524036584.0802073,84,0.5583418607711792
1524036585.4767957,85,0.5489339232444763
1524036586.8609557,86,0.549714207649231
1524036588.2539806,87,0.6399592161178589
1524036589.6546543,88,0.6008955836296082
1524036591.045945,89,0.4690791070461273
1524036592.434564,90,0.39928504824638367
1524036593.834767,91,0.552984356880188
1524036595.227194,92,0.5366096496582031
1524036596.6145723,93,0.4358893632888794
1524036598.020312,94,0.5587533712387085
1524036599.4173403,95,0.3915904760360718
1524036600.8198807,96,0.3472035229206085
1524036602.231119,97,0.26692190766334534
1524036603.6272593,98,0.43963658809661865
1524036605.0104768,99,0.27818095684051514
1524036606.402514,100,0.3668416142463684
1524036607.837549,101,0.24984489381313324
1524036609.2204196,102,0.39754047989845276
1524036610.6247814,103,0.5554043054580688
1524036612.0190306,104,0.2894764542579651
1524036613.4164143,105,0.4488901197910309
1524036614.8171737,106,0.26162534952163696
1524036616.2117279,107,0.3170883357524872
1524036617.6035464,108,0.3107980489730835
1524036618.9921696,109,0.6374900341033936
1524036620.3880396,110,0.322275847196579
1524036621.772899,111,0.24843010306358337
1524036623.1663706,112,0.6220947504043579
1524036624.557631,113,0.3234458863735199
1524036625.9584694,114,0.5073500871658325
1524036627.3679874,115,0.2564190626144409
1524036628.7681143,116,0.3046465814113617
1524036630.1674883,117,0.6614564061164856
1524036631.5794153,118,0.13712795078754425
1524036632.9850092,119,0.29018718004226685
1524036634.381129,120,0.22116762399673462
1524036635.7826858,121,0.37427520751953125
1524036637.179987,122,0.14452524483203888
1524036638.6113536,123,0.20951852202415466
1524036640.0001204,124,0.2777601182460785
1524036641.4070575,125,0.44673869013786316
1524036642.8302722,126,0.43810880184173584
1524036644.237527,127,0.4440913498401642
1524036645.6354775,128,0.4443826675415039
1524036647.0282192,129,0.7494882345199585
1524036648.4614437,130,0.28437045216560364
1524036649.864409,131,0.26098009943962097
1524036651.262741,132,0.29025012254714966
1524036652.6683302,133,0.4394760727882385
1524036654.0709825,134,0.37586939334869385
1524036655.4640539,135,0.3580637276172638
1524036656.87549,136,0.19700931012630463
1524036658.2777882,137,0.43419966101646423
1524036659.682289,138,0.28325754404067993
1524036661.0933223,139,0.34140026569366455
1524036662.4898305,140,0.7299665808677673
1524036663.9000955,141,0.43337294459342957
1524036665.3034286,142,0.12162907421588898
1524036666.7117476,143,0.6572881937026978
1524036668.1174223,144,0.28687483072280884
1524036669.5351832,145,0.42216721177101135
1524036670.956262,146,0.21565861999988556
1524036672.378204,147,0.2805890142917633
1524036673.7869666,148,0.19302362203598022
1524036675.2027643,149,0.43257641792297363
1524036676.6074936,150,0.34268081188201904
1524036678.0041063,151,0.2786092758178711
1524036679.3997724,152,0.4311576187610626
1524036680.7932255,153,0.24985189735889435
1524036682.183195,154,0.43597468733787537
1524036683.5909984,155,0.2120131552219391
1524036684.9988706,156,0.4248881936073303
1524036686.4037206,157,0.4246494472026825
1524036687.809136,158,0.3454013466835022
1524036689.215768,159,0.42986029386520386
1524036690.6217146,160,0.17739707231521606
1524036692.025835,161,0.25549906492233276
1524036693.424756,162,0.49421602487564087
1524036694.8291774,163,0.5882697701454163
1524036696.2369206,164,0.5124512314796448
1524036697.6391928,165,0.34534189105033875
1524036699.0343866,166,0.18975993990898132
1524036700.4296448,167,0.43449652194976807
1524036701.8278027,168,0.425380676984787
1524036703.2377455,169,0.4291594326496124
1524036704.6447895,170,0.18795283138751984
1524036706.045539,171,0.26053598523139954
1524036707.4623764,172,0.2738061845302582
1524036708.853595,173,0.42661216855049133
1524036710.248005,174,0.27369382977485657
1524036711.645909,175,0.4784788191318512
1524036713.047769,176,0.2721560299396515
1524036714.4554813,177,0.1748880296945572
1524036715.8622406,178,0.35512086749076843
1524036717.278324,179,0.2577436864376068
1524036718.682011,180,0.34950023889541626
1524036720.0787861,181,0.33521977066993713
1524036721.4794686,182,0.5068178772926331
1524036722.8821356,183,0.6393597722053528
1524036724.2731183,184,0.3391437828540802
1524036725.6760666,185,0.3434549570083618
1524036727.0785456,186,0.4368203580379486
1524036728.4695427,187,0.26346853375434875
1524036729.8668344,188,0.24267154932022095
1524036731.259014,189,0.3404669165611267
1524036732.675064,190,0.33268973231315613
1524036734.0992177,191,0.4978795349597931
1524036735.5224938,192,0.408338725566864
1524036736.9409807,193,0.4895343780517578
1524036738.3594468,194,0.32560262084007263
1524036739.776099,195,0.5029495358467102
1524036741.1945372,196,0.18175074458122253
1524036742.5909402,197,0.2480880320072174
1524036744.0018933,198,0.2524554431438446
1524036745.3990877,199,0.6408982872962952
1524036746.7871573,200,0.4666080176830292
1524036748.2125018,201,0.18169806897640228
1524036749.6012368,202,0.25460758805274963
1524036750.998397,203,0.26415136456489563
1524036752.399036,204,0.34392669796943665
1524036753.799962,205,0.33560749888420105
1524036755.1959324,206,0.3301445543766022
1524036756.6021001,207,0.4976767599582672
1524036757.995057,208,0.34058570861816406
1524036759.3935604,209,0.4828244149684906
1524036760.8163414,210,0.1879863291978836
1524036762.2166147,211,0.25890031456947327
1524036763.6140618,212,0.48370346426963806
1524036765.0150738,213,0.479885071516037
1524036766.4245636,214,0.47790586948394775
1524036767.811831,215,0.3381190896034241
1524036769.2092865,216,0.18419426679611206
1524036770.610496,217,0.6507748961448669
1524036772.003193,218,0.32243257761001587
1524036773.405275,219,0.48679491877555847
1524036774.801679,220,0.4076875150203705
1524036776.1982992,221,0.3269895315170288
1524036777.5984688,222,0.11269903928041458
1524036778.988794,223,0.2491079419851303
1524036780.3844683,224,0.18686780333518982
1524036781.7900589,225,0.23685196042060852
1524036783.1940339,226,0.33910903334617615
1524036784.6011114,227,0.4882044494152069
1524036786.003025,228,0.34588614106178284
1524036787.4070652,229,0.4004540741443634
1524036788.808729,230,0.41470617055892944
1524036790.2092404,231,0.3308942914009094
1524036791.6107106,232,0.3985242545604706
1524036793.0482707,233,0.24851973354816437
1524036794.4705138,234,0.30920085310935974
1524036795.8845263,235,0.12369083613157272
1524036797.3193858,236,0.33937355875968933
1524036798.7523937,237,0.46676403284072876
1524036800.1897962,238,0.25164204835891724
1524036801.6365573,239,0.3299751877784729
1524036803.066321,240,0.32280880212783813
1524036804.4980695,241,0.1777186095714569
1524036805.9341073,242,0.17999708652496338
1524036807.3721342,243,0.34024307131767273
1524036808.8018377,244,0.24161861836910248
1524036810.2439833,245,0.39552396535873413
1524036811.678735,246,0.1780397593975067
1524036813.0974214,247,0.16776861250400543
1524036814.5354161,248,0.3151368796825409
1524036815.9209368,249,0.089663565158844
1524036817.32128,250,0.41242271661758423
1524036818.7217107,251,0.3271366059780121
1524036820.1124468,252,0.2505168616771698
1524036821.5262961,253,0.34001678228378296
1524036822.9229777,254,0.30035603046417236
1524036824.3259547,255,0.32747480273246765
1524036825.7326512,256,0.4007103443145752
1524036827.1354146,257,0.4102143347263336
1524036828.5414855,258,0.2646520137786865
1524036829.9394205,259,0.3961082696914673
1524036831.3466747,260,0.4613383412361145
1524036832.742713,261,0.17661909759044647
1524036834.149318,262,0.25348961353302
1524036835.549383,263,0.45660775899887085
1524036836.9460902,264,0.47271019220352173
1524036838.3419247,265,0.3237527310848236
1524036839.739373,266,0.24075086414813995
1524036841.1408758,267,0.5439375638961792
1524036842.5556629,268,0.2622193992137909
1524036843.9640594,269,0.22647801041603088
1524036845.3920484,270,0.25849220156669617
1524036846.8006043,271,0.5602994561195374
1524036848.2045736,272,0.5372096300125122
1524036849.598672,273,0.10445595532655716
1524036850.9947462,274,0.24492226541042328
1524036852.3948703,275,0.1766750067472458
1524036853.796743,276,0.5410580039024353
1524036855.1992545,277,0.32287511229515076
1524036856.6066403,278,0.18045952916145325
1524036858.0150862,279,0.3284158706665039
1524036859.4062595,280,0.09776609390974045
1524036860.7901125,281,0.46061205863952637
1524036862.1841888,282,0.3434388041496277
1524036863.5933528,283,0.39949333667755127
1524036864.9839883,284,0.390608012676239
1524036866.3962467,285,0.33218395709991455
1524036867.8023796,286,0.2473679929971695
1524036869.2076437,287,0.2524421811103821
1524036870.6024666,288,0.3213776648044586
1524036872.0079994,289,0.2461259961128235
1524036873.428299,290,0.3289177417755127
1524036874.8247168,291,0.3240009844303131
1524036876.2348194,292,0.3327431082725525
1524036877.6341596,293,0.40451085567474365
1524036879.0317435,294,0.4785740077495575
1524036880.4387333,295,0.39547309279441833
1524036881.8452625,296,0.3286674916744232
1524036883.24366,297,0.22718466818332672
1524036884.6577961,298,0.3996039628982544
1524036886.0620239,299,0.1838022619485855
1524036887.4685817,300,0.37800562381744385
1524036888.8912592,301,0.6925446391105652
1524036890.2943065,302,0.2655060887336731
1524036891.687906,303,0.23329299688339233
1524036893.0841498,304,0.26184406876564026
1524036894.4781334,305,0.5288988351821899
1524036895.8782313,306,0.6863006949424744
1524036897.27682,307,0.16612595319747925
1524036899.5923269,308,0.17955060303211212
1524036900.9879432,309,0.3891962170600891
1524036902.3937652,310,0.32999297976493835
1524036903.7907004,311,0.2550661265850067
1524036905.1855924,312,0.4531876742839813
1524036906.5903525,313,0.24098926782608032
1524036907.9848804,314,0.2578876316547394
1524036909.3984048,315,0.2608339786529541
1524036910.802367,316,0.26636722683906555
1524036912.2216783,317,0.3128066956996918
1524036913.6563835,318,0.16763196885585785
1524036915.0767624,319,0.475905179977417
1524036916.5431104,320,0.10548419505357742
1524036917.9633825,321,0.2524474263191223
1524036919.383636,322,0.24014154076576233
1524036920.799799,323,0.08735964447259903
1524036922.225839,324,0.3168102502822876
1524036923.660779,325,0.3265087902545929
1524036925.0879438,326,0.3160484731197357
1524036926.5113444,327,0.47411227226257324
1524036927.9553,328,0.5565715432167053
1524036929.3917007,329,0.4012499749660492
1524036930.7941864,330,0.1010720506310463
1524036932.2052524,331,0.4384612739086151
1524036933.6227467,332,0.31246939301490784
1524036935.017028,333,0.2606360912322998
1524036936.4287245,334,0.3873441815376282
1524036937.8403165,335,0.3059025704860687
1524036939.2436874,336,0.31737399101257324
1524036940.648295,337,0.29067298769950867
1524036942.0531762,338,0.321200430393219
1524036943.46146,339,0.17076337337493896
1524036944.8681762,340,0.4930214285850525
1524036946.2720637,341,0.23918110132217407
1524036947.674174,342,0.24387045204639435
1524036949.0723748,343,0.32754993438720703
1524036950.4653602,344,0.09633971005678177
1524036951.869818,345,0.31964099407196045
1524036953.270002,346,0.16232101619243622
1524036954.6680832,347,0.34553346037864685
1524036956.0624526,348,0.23867042362689972
1524036957.4691243,349,0.33333298563957214
1524036958.861413,350,0.5489460229873657
1524036960.2644286,351,0.22430835664272308
1524036961.6737611,352,0.2406534105539322
1524036963.0961115,353,0.5346527099609375
1524036964.5222855,354,0.5385171175003052
1524036965.9439938,355,0.24627099931240082
1524036967.3653612,356,0.24961192905902863
1524036968.8109868,357,0.3284287750720978
1524036970.2504182,358,0.31832078099250793
1524036971.6846945,359,0.2964572310447693
1524036973.1213768,360,0.24976104497909546
1524036974.5440705,361,0.3255840837955475
1524036975.965514,362,0.18100348114967346
1524036977.3840284,363,0.17926134169101715
1524036978.7989473,364,0.3119108974933624
1524036980.2117496,365,0.3202036917209625
1524036981.6269786,366,0.5641226172447205
1524036983.0448618,367,0.23762938380241394
1524036984.4567332,368,0.40479472279548645
1524036985.8531184,369,0.2343442142009735
1524036987.2503316,370,0.10645084083080292
1524036988.6483755,371,0.24419957399368286
1524036990.046923,372,0.5572905540466309
1524036991.456117,373,0.40336382389068604
1524036992.856344,374,0.1697205752134323
1524036994.2503726,375,0.18008635938167572
1524036995.655819,376,0.4560730755329132
1524036997.058204,377,0.1563473343849182
1524036998.4847744,378,0.3205341696739197
1524036999.9203942,379,0.3962705135345459
1524037001.350513,380,0.24471931159496307
1524037002.7643437,381,0.31050413846969604
1524037004.171095,382,0.1830425262451172
1524037005.5715783,383,0.5438999533653259
1524037006.983909,384,0.23103149235248566
1524037008.3903756,385,0.16634808480739594
1524037009.788475,386,0.2505747675895691
1524037011.1887016,387,0.5442721247673035
1524037012.5916848,388,0.4403526186943054
1524037013.9997237,389,0.37501612305641174
1524037015.4064982,390,0.42330238223075867
1524037016.7978737,391,0.38829028606414795
1524037018.1909316,392,0.3862519860267639
1524037019.5895107,393,0.3760709762573242
1524037020.990935,394,0.24475395679473877
1524037022.3911724,395,0.11633417755365372
1524037023.7880049,396,0.26173222064971924
1524037025.171902,397,0.3192961812019348
1524037026.5738585,398,0.3282317519187927
1524037027.9941585,399,0.5431690812110901
1524037029.4392774,400,0.3101688325405121
1524037030.9960806,401,0.30745187401771545
1524037032.4202235,402,0.31081315875053406
1524037033.8505473,403,0.3792145550251007
1524037035.2971952,404,0.17513978481292725
1524037036.7376006,405,0.17688237130641937
1524037038.176344,406,0.46608394384384155
1524037039.619899,407,0.10951113700866699
1524037041.059286,408,0.24172469973564148
1524037042.508056,409,0.3225148618221283
1524037043.9425418,410,0.1748962551355362
1524037045.3825705,411,0.4857428967952728
1524037046.812954,412,0.23939195275306702
1524037048.2580986,413,0.32384663820266724
1524037049.6959043,414,0.44977474212646484
1524037051.1506317,415,0.2626318037509918
1524037052.598853,416,0.3402971625328064
1524037054.055365,417,0.2321399450302124
1524037055.509079,418,0.3996026813983917
1524037057.215879,419,0.32160618901252747
1524037058.6579535,420,0.3276084363460541
1524037060.122331,421,0.1616661250591278
1524037061.5964668,422,0.31604906916618347
1524037063.0516708,423,0.33482107520103455
1524037064.5067282,424,0.3922574818134308
1524037066.2859573,425,0.41265571117401123
1524037068.1079528,426,0.5490545034408569
1524037069.9978554,427,0.6441386938095093
1524037071.8166802,428,0.4635385572910309
1524037073.4512155,429,0.3152233064174652
1524037074.8501763,430,0.22984817624092102
1524037076.255751,431,0.5374585390090942
1524037077.6516883,432,0.31086644530296326
1524037079.059298,433,0.30525630712509155
1524037080.4633472,434,0.37915486097335815
1524037081.8750973,435,0.3088630735874176
1524037083.309908,436,0.5231072306632996
1524037084.7278638,437,0.44825008511543274
1524037086.123333,438,0.26438549160957336
1524037087.5390234,439,0.31615620851516724
1524037088.9427207,440,0.24507978558540344
1524037090.3468983,441,0.24580766260623932
1524037091.7434678,442,0.12880291044712067
1524037093.1546,443,0.24371808767318726
1524037094.5559914,444,0.46239644289016724
1524037095.9925733,445,0.39906081557273865
1524037097.4044068,446,0.3242676854133606
1524037098.8077428,447,0.44457560777664185
1524037100.2214334,448,0.3956771194934845
1524037101.6409667,449,0.3215044140815735
1524037103.0406256,450,0.3822419345378876
1524037104.4442716,451,0.37298452854156494
1524037105.8449395,452,0.4495432376861572
1524037107.2497616,453,0.11787924915552139
1524037108.8491018,454,0.3957963287830353
1524037110.6576533,455,0.1166248545050621
1524037112.4543405,456,0.37670251727104187
1524037114.2722921,457,0.10755262523889542
1524037116.07595,458,0.25249364972114563
1524037117.5252929,459,0.2648956775665283
1524037118.9230735,460,0.10609046369791031
1524037120.30662,461,0.40886765718460083
1524037121.7158868,462,0.238437682390213
1524037123.1431615,463,0.3781536817550659
1524037124.5781074,464,0.3926156461238861
1524037126.0018628,465,0.3894056975841522
1524037127.4412575,466,0.2427438646554947
1524037128.8611443,467,0.48555684089660645
1524037130.282118,468,0.23204192519187927
1524037131.6939847,469,0.31675440073013306
1524037133.108117,470,0.1809426248073578
1524037134.5396814,471,0.4529097378253937
1524037135.9497278,472,0.306622177362442
1524037137.377386,473,0.31760889291763306
1524037138.8026772,474,0.39107832312583923
1524037140.228833,475,0.25333765149116516
1524037141.6668298,476,0.2430884689092636
1524037143.0859916,477,0.15638144314289093
1524037144.5156,478,0.5208660960197449
1524037145.9339616,479,0.2395344227552414
1524037147.3513887,480,0.39228689670562744
1524037149.1485019,481,0.5155861377716064
1524037150.9307778,482,0.2506481409072876
1524037152.7092817,483,0.31706908345222473
1524037154.5044358,484,0.4624814987182617
1524037156.1294675,485,0.3886788487434387
1524037157.5416703,486,0.3904957175254822
1524037158.9464257,487,0.2492562234401703
1524037160.3504758,488,0.35902100801467896
1524037161.7513566,489,0.4362976551055908
1524037163.1637573,490,0.3295084536075592
1524037164.5799327,491,0.6031306982040405
1524037165.9917407,492,0.2503262758255005
1524037167.4155686,493,0.3761673867702484
1524037168.8052423,494,0.17635877430438995
1524037170.2273648,495,0.3094940483570099
1524037171.6413481,496,0.3037821352481842
1524037173.0593803,497,0.11589514464139938
1524037174.4732747,498,0.6787093281745911
1524037175.878992,499,0.17329727113246918
1524037177.2974482,500,0.32107120752334595
1524037178.722641,501,0.2628689408302307
1524037180.1261287,502,0.11332739144563675
1524037181.5177584,503,0.3603937029838562
1524037182.9178245,504,0.10216649621725082
1524037184.3285556,505,0.40852609276771545
1524037185.7321444,506,0.44949284195899963
1524037187.1316452,507,0.1788853257894516
1524037188.5687022,508,0.23144611716270447
1524037190.0080545,509,0.4355447292327881
1524037191.4264898,510,0.300316721200943
1524037192.8557558,511,0.45732730627059937
1524037194.2909892,512,0.31052258610725403
1524037195.7186515,513,0.17239783704280853
1524037197.1245925,514,0.32360944151878357
1524037198.5151017,515,0.3046987056732178
1524037199.9195087,516,0.4590969681739807
1524037201.3275917,517,0.2985658049583435
1524037202.7372386,518,0.3893624544143677
1524037204.1687024,519,0.3037952482700348
1524037205.5710342,520,0.23115918040275574
1524037206.983375,521,0.24652323126792908
1524037208.3853917,522,0.23943611979484558
1524037209.8136065,523,0.18042783439159393
1524037211.2090054,524,0.31838327646255493
1524037212.6336699,525,0.3104027509689331
1524037214.0276208,526,0.30410414934158325
1524037215.458745,527,0.1828390210866928
1524037216.859098,528,0.5852974653244019
1524037218.25684,529,0.30381929874420166
1524037219.6531034,530,0.3167194128036499
1524037221.0457067,531,0.4672236144542694
1524037222.439301,532,0.3980250656604767
1524037223.8318768,533,0.5002811551094055
1524037225.2266283,534,0.4691021740436554
1524037226.6305306,535,0.23282873630523682
1524037228.0177026,536,0.31114718317985535
1524037229.4115713,537,0.3754396140575409
1524037230.8138585,538,0.3142335116863251
1524037232.235314,539,0.4477345943450928
1524037233.637106,540,0.31165093183517456
1524037235.0521789,541,0.40834903717041016
1524037236.4575844,542,0.29361507296562195
1524037237.8623364,543,0.3111293315887451
1524037239.2757375,544,0.1880209594964981
1524037240.6615121,545,0.2350287288427353
1524037242.0680797,546,0.39003702998161316
1524037243.4759157,547,0.24125760793685913
1524037244.883963,548,0.294108122587204
1524037246.327788,549,0.3753091096878052
1524037247.7351246,550,0.25209030508995056
1524037249.144263,551,0.3800416886806488
1524037250.5304117,552,0.2442120909690857
1524037251.9179761,553,0.24701020121574402
1524037253.3154664,554,0.25189462304115295
1524037254.7200553,555,0.10703492909669876
1524037256.1163387,556,0.33304473757743835
1524037257.5200408,557,0.4616442024707794
1524037258.930313,558,0.3947604298591614
1524037260.330251,559,0.2517080008983612
1524037261.7277682,560,0.09891479462385178
1524037263.1336648,561,0.47861185669898987
1524037264.555686,562,0.29331153631210327
1524037265.9669445,563,0.16578367352485657
1524037267.3914237,564,0.176277294754982
1524037268.8263724,565,0.33660513162612915
1524037270.6136062,566,0.2512883245944977
1524037272.4421787,567,0.30795419216156006
1524037274.2967267,568,0.24713408946990967
1524037276.1075828,569,0.33919206261634827
1524037277.7452269,570,0.16695834696292877
1524037279.158117,571,0.2124546766281128
1524037280.5638652,572,0.4140755236148834
1524037281.97542,573,0.29829058051109314
1524037283.372826,574,0.08069802075624466
1524037284.772521,575,0.3203326165676117
1524037286.176947,576,0.4820610582828522
1524037287.5916169,577,0.23345443606376648
1524037289.0011413,578,0.24980805814266205
1524037290.406694,579,0.3611260652542114
1524037291.7974474,580,0.23642246425151825
1524037293.2011497,581,0.5441283583641052
1524037294.6063795,582,0.3811907172203064
1524037296.0120003,583,0.24791982769966125
1524037297.4213812,584,0.4514651894569397
1524037298.8109994,585,0.23112227022647858
1524037300.207223,586,0.24894000589847565
1524037301.6072679,587,0.31472885608673096
1524037303.0002673,588,0.32505616545677185
1524037304.4090164,589,0.24454061686992645
1524037305.8248377,590,0.6544263958930969
1524037307.2476075,591,0.4623795747756958
1524037308.6651835,592,0.17762897908687592
1524037310.074313,593,0.38064295053482056
1524037311.4665284,594,0.24564410746097565
1524037312.869685,595,0.5424226522445679
1524037314.2831323,596,0.37854644656181335
1524037315.6842186,597,0.2514636814594269
1524037317.092815,598,0.24481509625911713
1524037318.4905815,599,0.23538143932819366
1524037319.8919451,600,0.2453230917453766
1524037321.3028128,601,0.3146284222602844
1524037322.712995,602,0.16338811814785004
1524037324.1139276,603,0.5326963663101196
1524037325.5158257,604,0.2419746220111847
1524037326.9303691,605,0.2527848184108734
1524037328.5959947,606,0.21775919198989868
1524037330.4158766,607,0.17554692924022675
1524037332.2076333,608,0.38693398237228394
1524037334.0051007,609,0.08767686039209366
1524037335.7622051,610,0.3844287097454071
1524037337.1502237,611,0.0909322053194046
1524037338.550824,612,0.39690497517585754
1524037339.9660826,613,0.5447578430175781
1524037341.3646178,614,0.3099004626274109
1524037342.7573462,615,0.457529753446579
1524037344.1483188,616,0.2369253933429718
1524037345.541943,617,0.242140993475914
1524037346.9512167,618,0.18606333434581757
1524037348.3522058,619,0.1716686338186264
1524037349.7522104,620,0.5440019369125366
1524037351.1575952,621,0.31432634592056274
1524037352.5556993,622,0.30754679441452026
1524037353.9500258,623,0.3043266832828522
1524037355.3602521,624,0.3140403926372528
1524037356.7745688,625,0.2380673587322235
1524037358.1686773,626,0.45049992203712463
1524037359.5689847,627,0.24203798174858093
1524037360.9781783,628,0.23688140511512756
1524037362.392191,629,0.38226625323295593
1524037363.7860236,630,0.5828691124916077
1524037365.1911113,631,0.3183571398258209
1524037366.6000092,632,0.2982150614261627
1524037368.0071483,633,0.164765402674675
1524037369.399214,634,0.24888038635253906
1524037370.8214734,635,0.4667001962661743
1524037372.228354,636,0.23249861598014832
1524037373.6160295,637,0.2371518909931183
1524037375.014602,638,0.2314281314611435
1524037376.4168615,639,0.30789411067962646
1524037377.8164277,640,0.23910734057426453
1524037379.2026887,641,0.3075357675552368
1524037380.6050887,642,0.5248100757598877
1524037382.0098836,643,0.3779556453227997
1524037383.4025586,644,0.391956627368927
1524037384.8164098,645,0.4114602506160736
1524037386.2263951,646,0.24874158203601837
1524037387.6403868,647,0.10239566117525101
1524037389.0429804,648,0.4953281581401825
1524037390.4507391,649,0.24652299284934998
1524037391.8627386,650,0.29439058899879456
1524037393.2733312,651,0.24667373299598694
1524037394.684244,652,0.23986110091209412
1524037396.0922658,653,0.2385377287864685
1524037397.512373,654,0.17828914523124695
1524037398.9408522,655,0.30118313431739807
1524037400.379701,656,0.16886214911937714
1524037401.8358634,657,0.32302534580230713
1524037403.25563,658,0.3808186650276184
1524037404.6582365,659,0.2398873269557953
1524037406.0571806,660,0.29642972350120544
1524037407.4523478,661,0.2596282362937927
1524037408.830812,662,0.25541356205940247
1524037410.230776,663,0.1780710369348526
1524037411.620893,664,0.33907395601272583
1524037413.0062916,665,0.08745037764310837
1524037414.4080088,666,0.23670357465744019
1524037416.1717415,667,0.23658044636249542
1524037418.0182836,668,0.2408074140548706
1524037419.7901554,669,0.313072144985199
1524037421.5570302,670,0.4009387791156769
1524037423.1794314,671,0.16146527230739594
1524037424.5724192,672,0.4749012291431427
1524037425.9808714,673,0.40628764033317566
1524037427.3850071,674,0.21747583150863647
1524037428.7823424,675,0.6101840734481812
1524037430.1782022,676,0.25289979577064514
1524037431.5656242,677,0.2413320392370224
1524037432.982009,678,0.2981629967689514
1524037434.3868892,679,0.23113812506198883
1524037435.7837226,680,0.24837923049926758
1524037437.1782055,681,0.24181921780109406
1524037438.5690768,682,0.5166453719139099
1524037439.962931,683,0.1781577169895172
1524037441.3549402,684,0.2963669002056122
1524037442.7495801,685,0.32085713744163513
1524037444.133745,686,0.4790174067020416
1524037445.5456107,687,0.31480884552001953
1524037446.9449995,688,0.4549846351146698
1524037448.364737,689,0.16501030325889587
1524037449.7609258,690,0.3286009430885315
1524037451.1571045,691,0.391193687915802
1524037452.557229,692,0.3150623142719269
1524037454.3615563,693,0.3695017397403717
1524037456.1750648,694,0.17665331065654755
1524037457.9494293,695,0.3026185631752014
1524037459.7391102,696,0.4753522574901581
1524037461.2776346,697,0.5281234383583069
1524037462.671306,698,0.3044423758983612
1524037464.0800369,699,0.31605738401412964
1524037465.4734044,700,0.320200115442276
1524037466.8847818,701,0.5729946494102478
1524037468.2829475,702,0.2489895522594452
1524037469.6770856,703,0.37314876914024353
1524037471.0732944,704,0.5296699404716492
1524037472.4673805,705,0.22946272790431976
1524037473.8516195,706,0.5225653648376465
1524037475.2429845,707,0.255363404750824
1524037476.644274,708,0.3888961374759674
1524037478.0631297,709,0.185406893491745
